Frm,Track,xc,yc,w,h,Velocity(kmph),,
2952,5,2462,387,85,47,0.160761966,,
2952,183,1127,129,32,40,0.631371435,,
2952,194,3085,1525,37,33,7.082442972,,
2952,256,3652,1689,108,46,38.62348804,,
2952,238,2328,1119,233,98,60.69004599,,
2952,230,2661,972,207,103,36.93123291,,
2952,232,3521,947,102,42,42.262929,,
2952,243,1056,1538,230,104,60.48361042,,
2952,220,2444,1357,74,67,3.065782922,,
2952,240,1565,1013,208,94,37.13560457,,
2953,234,3109,1125,198,97,55.35983633,,
2953,235,3379,878,87,42,46.54668729,,
2953,12,3474,1875,173,96,0.156052791,,
2953,244,2739,548,31,31,8.476982595,,
2953,6,2446,439,85,54,0.133594238,,
2953,205,1098,153,27,24,1.157216527,,
2953,103,2704,782,60,90,0.990740395,,
2953,246,1881,1590,261,116,58.87556799,,
2953,242,1992,1783,99,39,33.84428575,,
2953,241,1065,1715,99,41,50.60901327,,
2953,188,3611,606,115,41,1.476754633,,
2953,4,2352,377,82,47,1.025587089,,
2953,8,2500,625,72,63,0.433644167,,
2953,10,2665,642,91,54,-0.048118369,,
2953,7,2801,625,81,54,0.178643489,,
2953,9,2409,501,74,62,1.860859976,,
2953,5,2462,387,85,47,0.116001786,,
2953,183,1127,129,32,40,0.539567733,,
2953,194,3083,1526,32,29,6.939313224,,
2953,256,3641,1690,108,47,37.71343336,,
2953,238,2349,1120,232,97,61.02152356,,
2953,230,2673,971,206,103,36.71243929,,
2953,232,3539,947,95,42,43.86648467,,
2953,243,1035,1537,229,103,60.59809885,,
2953,220,2445,1357,75,67,2.962793707,,
2953,240,1578,1013,207,94,37.37622175,,
2954,257,358,1096,99,43,0,,
2954,234,3128,1126,198,98,55.55427294,,
2954,235,3394,876,89,42,46.08931198,,
2954,12,3474,1875,173,96,0.064002556,,
2954,244,2740,548,31,32,7.747061941,,
2954,6,2446,439,85,54,0.105186687,,
2954,205,1098,153,27,24,1.01882611,,
2954,103,2704,782,60,90,0.73481394,,
2954,246,1861,1589,260,116,58.85118492,,
2954,242,1981,1783,99,39,33.5668213,,
2954,241,1048,1715,98,41,50.43293141,,
2954,188,3611,606,115,40,1.246697473,,
2954,4,2352,377,80,47,0.83815606,,
2954,8,2500,625,72,63,0.359072487,,
2954,10,2665,642,91,54,-0.040183917,,
2954,7,2801,625,82,55,-0.138356167,,
2954,9,2409,501,74,62,1.57053666,,
2954,5,2462,387,85,47,0.076892692,,
2954,183,1127,130,32,41,0.933909329,,
2954,194,3082,1529,30,26,7.257093873,,
2954,256,3630,1690,106,46,36.93043788,,
2954,238,2370,1121,232,98,61.30165912,,
2954,230,2686,971,207,102,36.96455254,,
2954,232,3556,947,93,42,44.85353877,,
2954,243,1014,1537,229,104,60.69177196,,
2954,220,2446,1358,75,67,3.074411886,,
2954,240,1591,1013,207,93,37.58448007,,
2955,257,367,1096,99,43,26.14917252,,
2955,234,3147,1125,199,97,55.71473183,,
2955,235,3412,876,90,41,47.05091816,,
2955,12,3474,1875,173,96,-0.013853272,,
2955,244,2741,547,31,32,7.264332093,,
2955,6,2446,439,85,54,0.079900423,,
2955,205,1098,153,26,24,0.888177496,,
2955,103,2705,782,60,90,0.989145167,,
2955,246,1840,1588,261,116,59.30152195,,
2955,242,1970,1783,100,40,33.31248209,,
2955,241,1032,1714,100,41,49.80825028,,
2955,188,3612,607,115,41,1.713507687,,
2955,4,2352,377,82,47,0.669194534,,
2955,8,2500,625,72,63,0.291471768,,
2955,10,2665,642,90,54,-0.032962016,,
2955,7,2801,625,82,56,-0.401185665,,
2955,9,2409,501,74,63,1.304808913,,
2955,5,2462,387,85,47,0.043081795,,
2955,183,1127,129,32,41,1.292567171,,
2955,194,3083,1531,31,26,7.107756697,,
2955,256,3617,1691,108,46,37.66995852,,
2955,238,2391,1121,234,97,61.52336864,,
2955,230,2698,970,207,102,36.72940704,,
2955,232,3572,948,92,42,45.28295029,,
2955,243,994,1536,229,103,60.3100156,,
2955,220,2447,1359,75,68,3.183073913,,
2955,240,1603,1012,207,93,37.30355442,,
2956,257,380,1096,97,43,37.87861073,,
2956,234,3166,1125,199,97,55.83183909,,
2956,235,3428,875,91,42,46.99060945,,
2956,12,3474,1875,173,96,-0.078701446,,
2956,258,60,999,103,42,0,,
2956,244,2741,547,33,33,6.137221801,,
2956,6,2446,439,85,54,0.057594845,,
2956,205,1098,153,26,24,0.765923187,,
2956,103,2704,782,61,90,1.230003353,,
2956,246,1820,1588,261,115,59.21592262,,
2956,242,1959,1783,97,39,33.0812139,,
2956,241,1013,1714,99,41,50.66245396,,
2956,188,3611,607,115,41,1.940599996,,
2956,4,2353,377,81,47,0.997156397,,
2956,8,2500,625,72,64,0.230692005,,
2956,10,2666,642,90,54,0.452558931,,
2956,7,2801,625,82,55,-0.614879455,,
2956,9,2410,501,75,62,1.542549436,,
2956,5,2462,387,85,46,0.014196143,,
2956,183,1127,129,31,41,1.137122308,,
2956,194,3094,1535,37,30,11.50969565,,
2956,256,3606,1692,108,46,36.94665217,,
2956,238,2413,1122,233,98,62.19325089,,
2956,230,2711,970,207,103,36.96760741,,
2956,232,3587,948,92,42,45.16859569,,
2956,243,973,1536,230,102,60.42884947,,
2956,220,2447,1360,74,68,3.08925569,,
2956,240,1617,1012,207,92,37.97404164,,
2957,257,391,1096,99,42,35.03144411,,
2957,234,3185,1127,199,97,55.9727477,,
2957,235,3444,873,91,42,46.98054404,,
2957,12,3474,1875,174,96,-0.131725282,,
2957,258,68,999,98,42,23.24370891,,
2957,244,2743,547,33,32,6.063010159,,
2957,6,2446,439,85,54,0.038108542,,
2957,205,1098,154,26,24,1.131485521,,
2957,103,2704,782,60,90,0.977053241,,
2957,246,1799,1587,261,115,59.62062948,,
2957,242,1946,1784,98,40,33.84902904,,
2957,241,996,1714,99,41,50.48715116,,
2957,188,3611,607,114,40,1.665674225,,
2957,4,2353,377,79,46,0.820417646,,
2957,8,2500,625,72,63,0.176507328,,
2957,10,2665,642,90,54,0.894496289,,
2957,7,2801,625,82,55,-0.784368286,,
2957,9,2410,501,75,62,1.282387698,,
2957,5,2462,387,85,46,-0.010148474,,
2957,183,1127,130,31,41,1.469481146,,
2957,194,3102,1538,32,29,14.00660818,,
2957,256,3593,1694,109,46,37.6445681,,
2957,238,2434,1121,233,98,62.30327133,,
2957,230,2723,969,208,102,36.72079198,,
2957,232,3603,949,94,41,45.54522202,,
2957,243,951,1535,230,103,61.02890636,,
2957,220,2447,1360,75,67,2.529263222,,
2957,240,1630,1011,207,92,38.11499232,,
2958,257,402,1096,99,42,33.85771395,,
2958,234,3204,1126,200,98,56.04800532,,
2958,235,3460,872,91,42,46.92723534,,
2958,12,3474,1875,174,96,-0.174087776,,
2958,258,74,999,98,42,17.64479079,,
2958,244,2743,546,36,33,5.51850046,,
2958,6,2446,439,85,54,0.021265093,,
2958,205,1098,153,26,24,1.463184771,,
2958,103,2704,782,61,89,0.751300083,,
2958,246,1778,1587,261,117,59.97120138,,
2958,242,1935,1784,97,39,33.57502605,,
2958,241,979,1713,98,41,50.34044459,,
2958,188,3610,606,114,41,2.088819151,,
2958,4,2352,377,78,46,1.139652355,,
2958,8,2500,625,72,64,0.128631805,,
2958,10,2665,642,90,54,0.814502773,,
2958,7,2801,625,83,55,-0.914423585,,
2958,9,2409,501,75,62,1.525109364,,
2958,5,2462,387,85,47,-0.030340015,,
2958,183,1127,130,31,41,1.289454613,,
2958,194,3105,1540,30,30,13.88773625,,
2958,256,3582,1695,108,48,36.93718889,,
2958,238,2456,1121,233,99,62.84707927,,
2958,230,2736,969,207,102,36.94936853,,
2958,232,3618,949,94,42,45.38289716,,
2958,243,930,1534,231,103,61.09774575,,
2958,220,2448,1361,75,68,2.701492376,,
2958,240,1642,1011,206,92,37.7333375,,
2959,257,414,1097,96,41,35.08161998,,
2959,234,3224,1127,199,98,56.57997897,,
2959,235,3477,870,91,42,47.3994701,,
2959,12,3474,1875,173,96,-0.206917809,,
2959,258,82,999,98,41,21.43019205,,
2959,244,2744,547,39,33,5.223537672,,
2959,6,2446,439,85,54,0.006878136,,
2959,205,1097,153,26,24,1.761700787,,
2959,103,2704,782,60,89,0.551598724,,
2959,246,1758,1587,262,117,59.80274961,,
2959,242,1923,1784,98,40,33.802459,,
2959,241,961,1714,99,41,50.68519948,,
2959,188,3610,606,113,40,1.794894333,,
2959,4,2352,377,77,46,0.953521369,,
2959,8,2500,625,72,64,0.086733535,,
2959,10,2665,642,91,54,0.735659185,,
2959,7,2801,625,82,54,-1.00961333,,
2959,9,2409,501,74,62,1.269366668,,
2959,5,2462,387,85,47,-0.046763851,,
2959,183,1127,130,31,42,1.120028147,,
2959,194,3109,1542,27,29,14.15360465,,
2959,256,3570,1696,108,49,36.89789396,,
2959,238,2477,1122,234,100,62.85202714,,
2959,230,2749,968,207,102,37.17225372,,
2959,232,3633,949,94,41,45.2223283,,
2959,243,910,1535,230,104,60.67887916,,
2959,220,2449,1362,74,68,2.866294363,,
2959,240,1655,1011,206,93,37.85246321,,
2960,257,425,1096,97,41,34.14597548,,
2960,234,3243,1126,200,98,56.5718515,,
2960,235,3492,869,90,40,46.83206785,,
2960,12,3473,1875,173,97,0.247701746,,
2960,258,89,1000,99,41,20.87954179,,
2960,244,2745,546,40,34,4.960805069,,
2960,6,2446,439,85,54,-0.00524425,,
2960,205,1098,154,26,24,2.226499366,,
2960,103,2704,782,60,88,0.37660835,,
2960,246,1737,1585,261,116,60.16369769,,
2960,242,1911,1784,97,40,34.00944436,,
2960,241,943,1714,99,41,50.98685887,,
2960,188,3611,606,114,40,2.001851375,,
2960,4,2351,377,76,46,1.262946568,,
2960,8,2500,625,72,64,0.050447097,,
2960,10,2665,642,91,54,0.658938507,,
2960,7,2801,625,82,55,-1.074268179,,
2960,9,2409,501,75,62,1.036971716,,
2960,5,2462,387,85,47,-0.059797511,,
2960,183,1127,129,31,42,1.440956623,,
2960,194,3109,1544,29,29,13.17497719,,
2960,256,3560,1697,106,46,35.722811,,
2960,238,2499,1123,234,100,63.31083436,,
2960,230,2762,968,208,103,37.35195524,,
2960,232,3649,949,95,42,45.54459418,,
2960,243,889,1534,230,103,60.77266721,,
2960,220,2449,1362,73,68,2.345052028,,
2960,240,1670,1011,206,92,38.91019178,,
2961,257,432,1097,90,40,28.19948824,,
2961,234,3262,1127,200,97,56.54805993,,
2961,235,3508,868,89,40,46.79111294,,
2961,12,3474,1876,172,97,0.865247552,,
2961,258,96,1000,96,40,20.51556985,,
2961,259,3806,1477,67,99,0,,
2961,244,2746,545,41,34,4.728874823,,
2961,6,2446,439,85,54,-0.015295802,,
2961,205,1097,153,26,24,2.642758444,,
2961,103,2704,782,60,88,0.224844425,,
2961,246,1716,1585,260,117,60.43864265,,
2961,242,1899,1784,98,40,34.19629397,,
2961,241,925,1713,99,40,51.27346269,,
2961,188,3610,606,113,40,2.188199671,,
2961,4,2351,377,76,46,1.066802003,,
2961,8,2500,625,72,64,0.019384452,,
2961,10,2665,641,91,55,1.064123285,,
2961,7,2801,625,82,56,-1.112456667,,
2961,9,2409,501,74,62,0.827510253,,
2961,5,2462,387,85,47,-0.069806409,,
2961,183,1127,129,31,42,1.25179989,,
2961,194,3112,1546,26,28,13.01802066,,
2961,256,3548,1698,105,45,35.78886357,,
2961,238,2520,1124,233,97,63.22801903,,
2961,230,2774,968,208,103,37.03067236,,
2961,232,3664,949,93,43,45.35047165,,
2961,243,868,1533,229,103,60.85786946,,
2961,220,2450,1363,73,68,2.552373935,,
2961,240,1682,1010,208,93,38.44736085,,
2962,257,446,1096,94,41,32.97296385,,
2962,234,3282,1127,199,97,56.9779352,,
2962,235,3524,866,90,39,46.80015899,,
2962,12,3473,1876,172,97,1.230789476,,
2962,258,103,998,99,40,20.76298264,,
2962,259,3800,1479,78,96,18.37576536,,
2962,244,2746,545,42,34,3.848690396,,
2962,6,2446,439,85,54,-0.023468918,,
2962,205,1097,153,27,24,2.334915565,,
2962,103,2704,783,60,89,0.573725073,,
2962,246,1695,1585,260,116,60.67911203,,
2962,242,1888,1784,97,40,33.8845643,,
2962,241,909,1713,99,41,50.55986177,,
2962,188,3610,606,113,40,1.875580869,,
2962,4,2351,377,76,46,0.887189842,,
2962,8,2500,625,72,63,-0.006855621,,
2962,10,2665,641,91,55,0.950921029,,
2962,7,2796,629,71,49,1.939133691,,
2962,9,2409,501,74,62,0.64029813,,
2962,5,2462,387,86,47,-0.077140445,,
2962,183,1127,129,31,41,1.075299693,,
2962,194,3112,1548,28,27,12.08073113,,
2962,256,3537,1698,103,45,35.2762487,,
2962,238,2542,1125,233,98,63.607954,,
2962,230,2786,967,207,104,36.75152144,,
2962,232,3679,950,94,43,45.1797612,,
2962,243,847,1532,230,103,60.93464205,,
2962,220,2450,1364,74,67,2.550286863,,
2962,240,1695,1010,207,93,38.46999769,,
2963,257,456,1096,90,41,31.67517158,,
2963,234,3301,1127,200,97,56.87693236,,
2963,235,3540,866,89,39,46.75052339,,
2963,12,3473,1876,172,96,1.082007153,,
2963,258,109,998,100,38,19.18082612,,
2963,259,3792,1482,94,99,24.9122843,,
2963,244,2746,545,43,35,3.056526711,,
2963,6,2446,439,85,53,-0.029952046,,
2963,205,1097,153,27,24,2.043283063,,
2963,103,2705,783,60,89,0.899706875,,
2963,246,1674,1583,261,118,60.93274722,,
2963,242,1875,1785,98,40,34.57330922,,
2963,241,891,1712,98,41,50.87659885,,
2963,188,3609,606,111,40,2.065728919,,
2963,4,2352,378,78,46,1.401448164,,
2963,8,2500,625,72,63,-0.028679442,,
2963,10,2665,641,91,55,0.842319221,,
2963,250,837,983,154,54,15.75924534,,
2963,7,2798,627,75,56,3.022916265,,
2963,9,2408,501,74,62,0.953436633,,
2963,5,2462,387,86,47,-0.082131407,,
2963,183,1127,129,31,41,0.911976116,,
2963,194,3113,1549,28,27,10.92479008,,
2963,256,3524,1700,105,46,35.94783986,,
2963,238,2563,1125,234,98,63.44345943,,
2963,230,2799,967,209,103,36.95262718,,
2963,232,3694,950,96,45,45.00066028,,
2963,243,826,1531,231,105,61.00323969,,
2963,220,2450,1364,73,67,2.074884215,,
2963,240,1708,1010,206,93,38.48000142,,
2964,257,469,1095,92,40,33.84516833,,
2964,234,3321,1128,199,98,57.26088166,,
2964,235,3556,865,90,39,46.72183961,,
2964,12,3473,1876,172,96,0.941744356,,
2964,258,118,998,99,39,21.85286111,,
2964,259,3784,1483,110,101,24.84460975,,
2964,244,2748,544,43,36,3.420662988,,
2964,6,2446,439,86,53,-0.034927549,,
2964,205,1097,153,27,24,1.769493544,,
2964,103,2706,784,61,87,1.400159528,,
2964,246,1654,1583,261,118,60.627691,,
2964,242,1864,1784,97,40,34.24429188,,
2964,241,873,1713,97,40,51.16532224,,
2964,188,3609,606,110,40,1.758090113,,
2964,4,2352,378,78,47,1.193784325,,
2964,8,2500,625,72,63,-0.046491604,,
2964,10,2665,641,91,55,0.739162012,,
2964,250,839,981,146,48,14.61203709,,
2964,7,2798,627,74,55,2.65052307,,
2964,9,2409,501,74,62,1.243957494,,
2964,5,2462,387,86,48,-0.085091053,,
2964,183,1127,129,32,40,0.762069503,,
2964,194,3113,1551,31,27,10.13922848,,
2964,256,3512,1700,105,47,35.9345878,,
2964,238,2584,1125,235,98,63.27246707,,
2964,230,2812,966,208,103,37.15251112,,
2964,232,3709,950,95,45,44.83170806,,
2964,243,805,1531,230,103,61.05259735,,
2964,220,2451,1365,71,68,2.324489473,,
2964,240,1722,1009,206,93,38.9753884,,
2965,257,480,1095,92,40,33.49077111,,
2965,234,3341,1127,200,97,57.59740849,,
2965,235,3572,863,90,39,46.74215983,,
2965,12,3473,1876,171,95,0.810667396,,
2965,258,125,999,101,38,21.48876035,,
2965,259,3777,1483,125,100,22.5201628,,
2965,244,2749,544,44,36,3.178418337,,
2965,6,2446,439,86,53,-0.038570023,,
2965,205,1097,152,27,23,1.993649,,
2965,103,2706,786,61,86,2.138981094,,
2965,246,1633,1581,262,116,60.86234042,,
2965,242,1852,1785,98,41,34.41603649,,
2965,241,856,1712,97,41,50.94816319,,
2965,188,3609,606,110,40,1.475130046,,
2965,4,2353,377,80,47,1.680085151,,
2965,260,2441,571,83,52,0,,
2965,8,2500,625,72,63,-0.060689291,,
2965,10,2665,641,91,56,0.642074482,,
2965,250,842,982,143,51,13.71960713,,
2965,7,2798,627,74,55,2.300303827,,
2965,9,2409,501,75,61,1.03229731,,
2965,5,2462,387,86,48,-0.086309811,,
2965,183,1127,129,32,40,0.625582918,,
2965,194,3115,1553,31,28,9.816089185,,
2965,256,3500,1701,106,46,35.93252596,,
2965,238,2606,1125,235,98,63.57756665,,
2965,230,2825,966,208,102,37.31328497,,
2965,232,3721,950,100,46,43.23672319,,
2965,243,784,1531,230,102,61.09552831,,
2965,220,2453,1365,72,67,2.840091901,,
2965,240,1736,1008,205,94,39.41741146,,
2966,257,493,1095,95,41,34.95243089,,
2966,234,3361,1128,201,97,57.8893514,,
2966,235,3588,862,92,40,46.7177534,,
2966,12,3474,1877,171,95,1.366607134,,
2966,258,132,998,102,38,21.2334404,,
2966,259,3769,1484,140,100,23.2975738,,
2966,244,2751,543,42,37,3.564172623,,
2966,6,2446,439,86,53,-0.041044999,,
2966,205,1097,152,27,23,1.715487447,,
2966,103,2706,785,59,87,2.331637374,,
2966,246,1612,1581,263,116,61.02145926,,
2966,242,1840,1784,97,40,34.56923361,,
2966,241,839,1711,97,41,50.74687423,,
2966,188,3609,606,110,40,1.216960867,,
2966,4,2352,377,78,47,1.923955442,,
2966,260,2441,571,83,52,0,,
2966,8,2500,625,72,63,-0.071657645,,
2966,10,2665,641,91,56,0.551489456,,
2966,250,842,981,130,47,11.87118824,,
2966,7,2797,629,72,52,3.044852435,,
2966,9,2408,501,74,61,1.319230522,,
2966,5,2462,387,86,48,-0.08605601,,
2966,183,1127,129,32,40,0.502321121,,
2966,194,3115,1554,31,29,8.647019024,,
2966,256,3489,1702,105,46,35.41991608,,
2966,238,2629,1126,235,99,64.32930676,,
2966,230,2838,966,208,102,37.45575791,,
2966,232,3734,952,105,49,42.33419838,,
2966,243,763,1530,229,103,61.14385502,,
2966,220,2453,1366,71,67,2.835903869,,
2966,240,1749,1008,207,94,39.31224504,,
2967,257,504,1095,94,41,34.42702105,,
2967,234,3382,1128,201,97,58.6067726,,
2967,235,3605,861,92,40,47.1751417,,
2967,12,3474,1877,171,95,1.194283688,,
2967,258,139,998,102,38,20.98284921,,
2967,259,3762,1484,154,101,22.05778048,,
2967,244,2753,542,42,37,3.929953294,,
2967,6,2446,439,85,53,-0.042507994,,
2967,205,1097,152,27,24,1.457784996,,
2967,103,2706,785,59,89,2.022175052,,
2967,246,1592,1580,261,116,60.6895267,,
2967,242,1829,1785,97,41,34.22747864,,
2967,241,821,1710,98,41,51.04003244,,
2967,188,3609,606,111,40,0.983310886,,
2967,4,2351,377,79,47,2.142294686,,
2967,260,2442,570,84,52,4.079320762,,
2967,8,2500,625,72,62,-0.07976607,,
2967,10,2665,641,91,56,0.467672737,,
2967,250,851,982,139,52,14.05545449,,
2967,7,2795,631,67,48,4.001818235,,
2967,9,2409,501,75,62,1.582464085,,
2967,5,2462,387,86,48,-0.084575554,,
2967,183,1127,129,32,40,0.391926058,,
2967,194,3115,1555,36,30,7.585684975,,
2967,256,3477,1703,104,45,35.44708054,,
2967,238,2652,1127,235,99,64.99761189,,
2967,230,2851,965,209,101,37.59923556,,
2967,232,3751,950,96,44,43.41969667,,
2967,243,743,1530,230,104,60.69520191,,
2967,220,2454,1367,72,67,3.031945528,,
2967,240,1763,1008,206,93,39.68204973,,
2968,257,516,1095,94,41,34.77088701,,
2968,234,3401,1128,200,97,58.28595106,,
2968,235,3622,860,92,41,47.59308127,,
2968,12,3474,1877,170,95,1.032696268,,
2968,258,147,998,99,37,21.66407081,,
2968,259,3754,1484,170,100,22.68492578,,
2968,244,2754,542,42,37,3.681576105,,
2968,6,2446,439,85,53,-0.043103866,,
2968,205,1097,152,27,24,1.220975445,,
2968,103,2707,786,60,89,2.411208475,,
2968,246,1571,1580,261,116,60.84439713,,
2968,242,1817,1785,97,40,34.36890433,,
2968,241,804,1710,96,41,50.81434946,,
2968,188,3609,606,110,40,0.7735917,,
2968,4,2352,377,80,47,2.336083355,,
2968,260,2442,570,84,51,1.377524866,,
2968,8,2500,625,72,62,-0.085365371,,
2968,10,2665,641,91,56,0.390746658,,
2968,250,859,981,136,47,15.58602011,,
2968,7,2792,633,63,42,5.236097394,,
2968,9,2409,501,75,62,1.343014723,,
2968,5,2462,387,86,48,-0.082091987,,
2968,183,1127,129,32,40,0.293908913,,
2968,194,3117,1557,35,30,7.505831069,,
2968,256,3467,1704,106,46,34.48383315,,
2968,238,2674,1127,235,98,65.09694373,,
2968,230,2864,965,208,102,37.70629484,,
2968,232,3768,950,93,45,44.36541741,,
2968,243,722,1529,230,105,60.77475621,,
2968,220,2454,1367,72,67,2.534363913,,
2968,240,1775,1008,207,94,39.04919401,,
2969,257,525,1095,91,40,32.87199648,,
2969,234,3421,1128,200,97,58.45349576,,
2969,235,3638,859,93,41,47.49377665,,
2969,12,3474,1876,171,94,1.361461848,,
2969,258,153,998,98,37,20.55804805,,
2969,259,3747,1484,184,100,21.85380642,,
2969,244,2757,539,40,38,5.015940294,,
2969,6,2446,439,86,53,-0.042966432,,
2969,205,1097,152,27,24,1.005113309,,
2969,103,2708,786,61,88,2.563030941,,
2969,246,1550,1579,260,117,60.9899562,,
2969,242,1805,1785,98,41,34.49567748,,
2969,241,787,1709,98,40,50.62072515,,
2969,188,3609,605,110,39,1.065959815,,
2969,4,2354,377,82,48,2.985503394,,
2969,260,2441,570,84,52,2.451615084,,
2969,8,2500,625,72,62,-0.088785648,,
2969,10,2665,640,90,56,0.799712735,,
2969,250,860,980,135,45,13.79535087,,
2969,7,2794,632,65,46,5.68902923,,
2969,9,2409,501,74,61,1.12314814,,
2969,5,2462,387,86,47,-0.078806879,,
2969,183,1127,129,32,40,0.207678813,,
2969,194,3116,1559,39,31,7.166166664,,
2969,256,3456,1706,106,46,34.16461336,,
2969,238,2696,1127,235,97,65.16495147,,
2969,230,2877,963,209,103,37.87135546,,
2969,232,3783,950,91,42,44.27353232,,
2969,243,701,1528,230,104,60.84803468,,
2969,220,2454,1368,73,67,2.560256559,,
2969,240,1789,1008,206,94,39.41803529,,
2970,257,538,1095,92,40,34.07909172,,
2970,234,3442,1128,201,96,59.06955608,,
2970,235,3655,858,92,41,47.87714592,,
2970,12,3474,1876,171,95,1.180025087,,
2970,258,161,997,96,38,21.27354029,,
2970,259,3740,1485,199,100,21.38150021,,
2970,244,2759,538,38,38,5.277927608,,
2970,6,2446,438,86,53,0.436782553,,
2970,205,1097,152,28,25,0.80993539,,
2970,103,2708,786,60,89,2.216039419,,
2970,246,1529,1578,260,119,61.11521303,,
2970,242,1794,1784,98,40,34.15106629,,
2970,241,769,1709,98,40,50.90885155,,
2970,188,3609,605,110,39,0.858466638,,
2970,4,2354,377,84,48,2.611982429,,
2970,260,2442,570,84,52,2.913456574,,
2970,8,2500,625,72,63,-0.090334832,,
2970,10,2666,641,91,56,1.370976645,,
2970,250,865,983,137,49,14.27311005,,
2970,7,2793,632,65,45,5.487543814,,
2970,9,2409,501,74,61,0.922884576,,
2970,5,2462,387,86,48,-0.074900464,,
2970,183,1127,129,32,40,0.132568328,,
